stop_id,stop_code,stop_lat,stop_lon,stop_name,stop_url,stop_desc
LANDS_07,329B,48.5702261623,7.763544023,Landsberg,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LANDS_10,329E,48.566849,7.766029,Landsberg,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LANDS_11,329F,48.566711,7.766211,Landsberg,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LAROC_01,330A,48.5353042513,7.7854549885,La Rochelle,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LAROC_02,330B,48.5362686358,7.7868846059,La Rochelle,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LASOU_01,331A,48.6284821577,7.7292278409,La Souffel,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LASOU_02,331B,48.6288260751,7.7292385697,La Souffel,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LAUTE_01,332A,48.6095728435,7.7421802282,Lauterbourg,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LAUTE_02,332B,48.6094903785,7.7423585951,Lauterbourg,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LAVIG_01,333A,48.5340538986,7.695761919,La Vigie,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LAVIG_02,333B,48.5336400676,7.6941874623,La Vigie,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LAVOI_01,719A,48.6027231389,7.7191774283,Lavoisier,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LAVOI_02,719B,48.6025931389,7.7193774283,Lavoisier,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LAVOI_03,719C,48.6019131389,7.7190774283,Lavoisier,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LAVOI_04,719D,48.6021131389,7.7195774283,Lavoisier,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LAZAR_01,334A,48.5635177779,7.7614505589,Lazaret,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LAZAR_02,334B,48.5632257802,7.7619440854,Lazaret,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LECLE_01,335A,48.5343434006,7.7344340086,Leclerc,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LECLE_02,335B,48.534535217,7.7344769239,Leclerc,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LEFEB_01,336A,48.5595157528,7.7458199859,Lefèbvre,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LEFEB_02,336B,48.559663094,7.7457354963,Lefèbvre,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LEGAL_01,731A,48.596208,7.69839,Le Galet,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LEGAL_02,731B,48.596238,7.698486,Le Galet,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LEMAR_01,338C,48.609287827,7.7658694983,Le Marais,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LEMAR_02,338D,48.609387827,7.7658694983,Le Marais,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LEMAR_03,338A,48.6099878269,7.7658694983,Le Marais,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LEMAR_04,338B,48.6098530464,7.7655637264,Le Marais,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LERCH_01,339A,48.6199011911,7.7312998474,Lerchenberg,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LERCH_02,339B,48.6196946271,7.7315171063,Lerchenberg,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LERIE_01,340A,48.6214597023,7.7676276863,Le Ried,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LERIE_02,340B,48.6213338175,7.7678878605,Le Ried,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LHPPA_01,341A,48.5858892015,7.7437600493,Les Halles - Pont de Paris,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LHPPA_06,341C,48.5858892015,7.7437600493,Les Halles - Pont de Paris,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LHPPA_07,341D,48.5852143771,7.7434296783,Les Halles - Pont de Paris,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LHPPA_F1,341B,48.5852143771,7.7434296783,Les Halles - Pont de Paris,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LHSEB_01,342A,48.5862311913,7.7430130541,Les Halles Sébastopol,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LIBER_01,343A,48.5859956577,7.7581259608,Liberté,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LIBER_02,343B,48.5861748585,7.7579663694,Liberté,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LICEN_01,344A,48.4903325364,7.6649715006,Lipsheim Centre,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LIEST_01,345A,48.4916417399,7.6699577272,Lipsheim Est,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LIEST_02,345B,48.4912897781,7.6697055995,Lipsheim Est,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LIGAR_06,346E,48.491203508,7.6727200325,Lipsheim Gare,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LITIE_01,348A,48.5537895281,7.6894238591,Lingolsheim Tiergaertel,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LITIE_03,348B,48.55394,7.689659,Lingolsheim Tiergaertel,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LITIE_04,348C,48.553864,7.689401,Lingolsheim Tiergaertel,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LNCEN_01,350A,48.5581639216,7.6851980388,Lingolsheim Centre,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LNCEN_02,350B,48.5584657124,7.6861515641,Lingolsheim Centre,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LNCHA_01,351A,48.5537220629,7.6798202097,Lingolsheim Château,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LNGAR_01,352A,48.5595974118,7.6781384647,Lingolsheim Gare,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LNMAI_01,353A,48.5573597291,7.6828028262,Lingolsheim Mairie,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LNMAI_02,353B,48.5574342905,7.6827894151,Lingolsheim Mairie,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LOAMP_01,827A,48.509972,7.710765,Louis Ampère,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LOAMP_02,827B,48.509802,7.710698,Louis Ampère,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LOEBB_01,354A,48.475789484,7.7096034586,Loeb,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LOEBB_02,354B,48.4757050225,7.7099950612,Loeb,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LOLOU_03,356C,48.5494635841,7.758013308,Louis Loucheur,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LOLOU_04,356D,48.549408542,7.758140713,Louis Loucheur,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LONDR_01,721A,48.6104483401,7.7120631978,Londres,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LONDR_02,721B,48.6104283401,7.7122631978,Londres,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LONDR_05,721E,48.6104283401,7.7122631978,Londres,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LONDR_06,721F,48.6104483401,7.7120631978,Londres,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LORRA_01,702A,48.6519766083,7.6953944564,Lorraine,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LORRA_02,702B,48.6512722529,7.6967771351,Lorraine,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LWAEG_01,359A,48.6628118086,7.8222481906,La Wantzenau Eglise,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LWAEG_02,359B,48.6625691029,7.8220483661,La Wantzenau Eglise,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LWAGO_01,361A,48.6759064379,7.8154394031,La Wantzenau Le Golf,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LWAGO_02,361B,48.6759064379,7.8154394031,La Wantzenau Le Golf,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LWAMA_01,362A,48.6580265711,7.8279398382,La Wantzenau Mairie,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LWATI_01,364A,48.6607106829,7.8236040473,La Wantzenau Le Tilleul,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LWATI_02,364B,48.6607788911,7.8234109282,La Wantzenau Le Tilleul,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LWAZA_01,763A,48.669308,7.812723,La Wantzenau ZA,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LWECO_01,358A,48.6597132376,7.8252844512,La Wantzenau Ecole,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LWECO_02,358B,48.6593376402,7.8255902231,La Wantzenau Ecole,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LWGAR_02,360B,48.664716,7.823937,La Wantzenau Gare,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LWGAR_03,360C,48.664716,7.823937,La Wantzenau Gare,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LYCOU_01,366A,48.5586725268,7.7480784059,Lycée Couffignal,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LYCOU_02,366B,48.5587470863,7.7481883764,Lycée Couffignal,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LYCOU_03,366C,48.5587532996,7.7490788698,Lycée Couffignal,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LYCOU_04,366D,48.5588988678,7.7492894232,Lycée Couffignal,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LYCOU_07,366G,48.5588988678,7.7492894232,Lycée Couffignal,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LYCOU_08,366H,48.5588988678,7.7492894232,Lycée Couffignal,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LYJMO_01,367A,48.5644088489,7.7693925798,Lycée Jean Monnet,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LYJMO_02,367B,48.5644949376,7.7696111798,Lycée Jean Monnet,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LYKLE_01,368A,48.593361883,7.7576176822,Lycée Kléber,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LYKLE_02,368B,48.5934532444,7.758140713,Lycée Kléber,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LYKLE_05,368C,48.5941876778,7.7578040957,Lycée Kléber,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LYKLE_06,368D,48.5939632687,7.7577759326,Lycée Kléber,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LYMAB_01,369A,48.6166155712,7.7680085599,Lycée Marc Bloch,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LYMAB_02,369B,48.6164160866,7.7678516507,Lycée Marc Bloch,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LYOPA_01,372A,48.574934,7.733798,Lyon-Pasteur,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LYPAS_01,373A,48.5745077389,7.738545835,Lycée Pasteur,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
LYPAS_02,373B,48.5743267221,7.7387818694,Lycée Pasteur,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MAALE_01,374A,48.5616752348,7.6813396811,Maxime Alexandre,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MAALE_02,374B,48.5617391392,7.6824595034,Maxime Alexandre,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MAARM_01,375A,48.578304,7.733899,Musée d'Art Moderne,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MAARM_02,375B,48.578281,7.734019,Musée d'Art Moderne,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MAARM_03,375E,48.5782122302,7.7338090539,Musée d'Art Moderne,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MAARM_04,375C,48.5779859757,7.7341483533,Musée d'Art Moderne,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MAARM_05,375D,48.5778111823,7.7338667214,Musée d'Art Moderne,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MAARM_06,375F,48.578011,7.734967,Musée d'Art Moderne,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MAARM_07,375G,48.578151,7.735177,Musée d'Art Moderne,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MAARM_09,375A,48.578313379,7.7340303361,Musée d'Art Moderne,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MAARM_10,375B,48.5782716774,7.734028995,Musée d'Art Moderne,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MACAL_01,802A,48.557712,7.698405,Maria Callas,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MACAL_02,802B,48.557907,7.698132,Maria Callas,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MADRI_01,717A,48.6090802929,7.7068571299,Madrid,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MADRI_02,717B,48.6093802929,7.7066571299,Madrid,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MALTE_01,380A,48.6136320856,7.756011039,Malterie,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MALTE_02,380B,48.613646272,7.7564066648,Malterie,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MAPAG_01,381A,48.6024324674,7.7027021348,Marcel Pagnol,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MAPAG_02,381B,48.6024741492,7.7028389275,Marcel Pagnol,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MARGU_01,384A,48.6142057442,7.7601188421,Marguerite,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MARGU_02,384B,48.6142296835,7.7597044408,Marguerite,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MARNE_01,385A,48.5836899434,7.7731584013,Marne,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MARNE_02,385B,48.5838052759,7.7728673816,Marne,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MARNE_03,385C,48.5838052759,7.7728673816,Marne (déviation marché),http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MAROU_01,386A,48.6072903741,7.7494892478,Maison Rouge,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MAROU_02,386B,48.6078853867,7.7499385178,Maison Rouge,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MARRO_03,386E,48.6070686835,7.7488803864,Maison Rouge,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MARRO_04,386F,48.607404766,7.7486591041,Maison Rouge,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MARUD_01,732A,48.587447,7.69766,Marcel Rudloff,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MARUD_02,732B,48.587487,7.697472,Marcel Rudloff,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MARUD_05,797A,48.585827989,7.6954507828,Lycée Marcel Rudloff,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MARUD_06,797B,48.5853178826,7.6945415139,Lycée Marcel Rudloff,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MASCH_01,387A,48.6132038323,7.7640871704,Maires Schaub,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MASCH_02,387B,48.6130265007,7.7646262944,Maires Schaub,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MASEG_01,388A,48.6155622835,7.7323110402,Marc Seguin,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MASEG_02,388B,48.6167609728,7.7321219444,Marc Seguin,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MASEG_03,388D,48.616181137,7.7328085899,Marc Seguin,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MASEG_04,388E,48.6160676515,7.7327468991,Marc Seguin,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MASEG_05,388C,48.6160862703,7.7317021787,Marc Seguin,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MASEG_06,388F,48.6160862703,7.7317021787,Marc Seguin,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MAZEL_03,709A,48.5952755598,7.7183327079,Mathieu Zell,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MAZEL_04,709B,48.5952622552,7.7183333784,Mathieu Zell,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MAZEL_05,709C,48.594754,7.71768,Mathieu Zell,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MAZEL_06,709D,48.594794,7.717616,Mathieu Zell,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MELAN_01,791A,48.603431,7.784802,Mélanie,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MELAN_02,791B,48.603313,7.784903,Mélanie,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MELAN_03,791C,48.603582,7.785316,Mélanie,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MELAN_04,791D,48.603518,7.785262,Mélanie,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MEMER_01,803A,48.560376,7.698999,Melina Mercouri,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MEMER_02,803B,48.560376,7.698999,Melina Mercouri,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MIANG_01,392A,48.5642064955,7.7202907205,Michel Ange,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MIANG_02,392B,48.5641328316,7.7201941609,Michel Ange,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MIEGL_01,393A,48.6143325334,7.6944248378,Mittelhausbergen Eglise,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MIEGL_02,393B,48.6143121408,7.6940144598,Mittelhausbergen Eglise,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MIMIT_02,394B,48.6124080519,7.6969139278,Mittelhausbergen Mittelberg,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MOLKE_01,396A,48.5629941333,7.7012939751,Molkenbronn,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MOLKE_02,396B,48.5627997621,7.7002559602,Molkenbronn,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MOSER_01,399A,48.6032483588,7.7379329503,Moser,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MOSER_02,399B,48.6032066777,7.7380684018,Moser,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MOULI_01,400A,48.580983101,7.6664239168,Moulin,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MOULI_02,400B,48.5814338079,7.6663836837,Moulin,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MOVER_01,410A,48.5746727831,7.7270177007,Montagne Verte,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MOVER_02,410B,48.5745822751,7.727054581,Montagne Verte,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MOVER_03,410C,48.5744678088,7.7273851633,Montagne Verte,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MOVER_04,410D,48.574752643,7.727072686,Montagne Verte,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MOVER_05,410E,48.5746727831,7.7270177007,Montagne Verte,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MOVER_06,410F,48.5745822751,7.727054581,Montagne Verte,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MOVER_07,410A,48.574674,7.727015,Montagne Verte,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MOZAR_01,411A,48.6297922224,7.7536480129,Mozart,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MOZAR_02,411B,48.6300873811,7.7537553012,Mozart,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MSCHO_01,412A,48.5662583923,7.7201727033,Martin Schongauer,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MSCHO_02,412B,48.5661004205,7.7200680971,Martin Schongauer,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MSCHO_03,412C,48.5661217201,7.720271945,Martin Schongauer,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MSCHO_04,412D,48.5655430778,7.7200332284,Martin Schongauer,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
MUDEC_01,771A,48.641378,7.729388,Mundolsheim Découvertes,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
