route_id,service_id,trip_id,trip_headsign,direction_id,block_id
63-915,21SEPPVSAF-KEOREG-Semaine-98,15853990-21SEPPVSAF-KEOREG-Semaine-98,"Illkirch Parc Innovation",0,1187865
63-915,21SEPPVSAF-KEOREG-Semaine-98,15853991-21SEPPVSAF-KEOREG-Semaine-98,"Campus Illkirch",1,1187865
63-915,21SEPPVSAF-KEOREG-Semaine-98,15853992-21SEPPVSAF-KEOREG-Semaine-98,"Lipsheim Gare",0,1187867
63-915,21SEPPVSAF-KEOREG-Semaine-98,15853993-21SEPPVSAF-KEOREG-Semaine-98,"Illkirch Parc Innovation",0,1187865
63-915,21SEPPVSAF-KEOREG-Semaine-98,15853994-21SEPPVSAF-KEOREG-Semaine-98,"Campus Illkirch",1,1187864
63-915,21SEPPVSAF-KEOREG-Semaine-98,15853995-21SEPPVSAF-KEOREG-Semaine-98,"Illkirch Parc Innovation",0,1187865
63-915,21SEPPVSAF-KEOREG-Semaine-98,15853996-21SEPPVSAF-KEOREG-Semaine-98,"Campus Illkirch",1,1187865
63-915,21SEPPVSAF-KEOREG-Semaine-98,15853997-21SEPPVSAF-KEOREG-Semaine-98,"Campus Illkirch",1,1187867
63-915,21SEPPVSAF-KEOREG-Semaine-98,15853998-21SEPPVSAF-KEOREG-Semaine-98,"Illkirch Parc Innovation",0,1187868
63-915,21SEPPVSAF-KEOREG-Semaine-98,15853999-21SEPPVSAF-KEOREG-Semaine-98,"Lipsheim Gare",0,1187864
63-915,21SEPPVSAF-KEOREG-Semaine-98,15854000-21SEPPVSAF-KEOREG-Semaine-98,"Campus Illkirch",1,1187865
63-915,21SEPPVSAF-KEOREG-Semaine-98,15854001-21SEPPVSAF-KEOREG-Semaine-98,"Campus Illkirch",1,1187868
63-915,21SEPPVSAF-KEOREG-Semaine-98,15854002-21SEPPVSAF-KEOREG-Semaine-98,"Lipsheim Gare",0,1187867
63-915,21SEPPVSAF-KEOREG-Semaine-98,15854003-21SEPPVSAF-KEOREG-Semaine-98,"Lipsheim Gare",0,1187868
63-915,21SEPPVSAF-KEOREG-Semaine-98,15854004-21SEPPVSAF-KEOREG-Semaine-98,"Campus Illkirch",1,1187867
63-915,21SEPPVSAF-KEOREG-Semaine-98,15854005-21SEPPVSAF-KEOREG-Semaine-98,"Campus Illkirch",1,1187868
63-915,21SEPPVSAF-KEOREG-Semaine-98,15854006-21SEPPVSAF-KEOREG-Semaine-98,"Lipsheim Gare",0,1187867
63-915,21SEPPVSAF-KEOREG-Semaine-98,15854007-21SEPPVSAF-KEOREG-Semaine-98,"Lipsheim Gare",0,1187868
63-915,21SEPPVSAF-KEOREG-Semaine-98,15854008-21SEPPVSAF-KEOREG-Semaine-98,"Campus Illkirch",1,1187867
63-915,21SEPPVSAF-KEOREG-Semaine-98,15854009-21SEPPVSAF-KEOREG-Semaine-98,"Lipsheim Gare",0,1187867
62-914,21SEPPVSAF-KEOREG-Semaine-98,15854055-21SEPPVSAF-KEOREG-Semaine-98,"Lipsheim Centre",0,1187861
62-914,21SEPPVSAF-KEOREG-Semaine-98,15854056-21SEPPVSAF-KEOREG-Semaine-98,"Lipsheim Centre",0,1187861
62-914,21SEPPVSAF-KEOREG-Semaine-98,15854057-21SEPPVSAF-KEOREG-Semaine-98,"Lipsheim Centre",0,1187862
62-914,21SEPPVSAF-KEOREG-Semaine-98,15854058-21SEPPVSAF-KEOREG-Semaine-98,"Geispolsheim Gare",1,1187862
62-914,21SEPPVSAF-KEOREG-Semaine-98,15854059-21SEPPVSAF-KEOREG-Semaine-98,"Lipsheim Centre",0,1187861
62-914,21SEPPVSAF-KEOREG-Semaine-98,15854060-21SEPPVSAF-KEOREG-Semaine-98,"Geispolsheim Gare",1,1187861
62-914,21SEPPVSAF-KEOREG-Semaine-98,15854061-21SEPPVSAF-KEOREG-Semaine-98,"Graffenstaden Digue",0,1187861
62-914,21SEPPVSAF-KEOREG-Semaine-98,15854062-21SEPPVSAF-KEOREG-Semaine-98,"Lipsheim Centre",0,1187862
62-914,21SEPPVSAF-KEOREG-Semaine-98,15854063-21SEPPVSAF-KEOREG-Semaine-98,"Lipsheim Centre",0,1187862
62-914,21SEPPVSAF-KEOREG-Semaine-98,15854064-21SEPPVSAF-KEOREG-Semaine-98,"Geispolsheim Gare",1,1187864
62-914,21SEPPVSAF-KEOREG-Semaine-98,15854065-21SEPPVSAF-KEOREG-Semaine-98,"Geispolsheim Gare",1,1187862
62-914,21SEPPVSAF-KEOREG-Semaine-98,15854066-21SEPPVSAF-KEOREG-Semaine-98,"Lipsheim Centre",0,1187862
62-914,21SEPPVSAF-KEOREG-Semaine-98,15854067-21SEPPVSAF-KEOREG-Semaine-98,"Geispolsheim Gare",1,1187861
62-914,21SEPPVSAF-KEOREG-Semaine-98,15854068-21SEPPVSAF-KEOREG-Semaine-98,"Geispolsheim Gare",1,1187862
62-914,21SEPPVSAF-KEOREG-Semaine-98,15854069-21SEPPVSAF-KEOREG-Semaine-98,"Geispolsheim Gare",1,1187861
62-914,21SEPPVSAF-KEOREG-Semaine-98,15854070-21SEPPVSAF-KEOREG-Semaine-98,"Geispolsheim Gare",1,1187862
62-914,21SEPPVSAF-KEOREG-Semaine-98,15854071-21SEPPVSAF-KEOREG-Semaine-98,"Lipsheim Centre",0,1187861
62-914,21SEPPVSAF-KEOREG-Semaine-98,15854072-21SEPPVSAF-KEOREG-Semaine-98,"Lipsheim Centre",0,1187862
62-914,21SEPPVSAF-KEOREG-Semaine-98,15854073-21SEPPVSAF-KEOREG-Semaine-98,"Geispolsheim Gare",1,1187861
62-914,21SEPPVSAF-KEOREG-Semaine-98,15854074-21SEPPVSAF-KEOREG-Semaine-98,"Geispolsheim Gare",1,1187862
62-914,21SEPPVSAF-KEOREG-Semaine-98,15854075-21SEPPVSAF-KEOREG-Semaine-98,"Geispolsheim Gare",1,1187862
62-914,21SEPPVSAF-KEOREG-Semaine-98,15854076-21SEPPVSAF-KEOREG-Semaine-98,"Lipsheim Centre",0,1187862
62-914,21SEPPVSAF-KEOREG-Semaine-98,15854077-21SEPPVSAF-KEOREG-Semaine-98,"Lipsheim Centre",0,1187863
62-914,21SEPPVSAF-KEOREG-Semaine-98,15854078-21SEPPVSAF-KEOREG-Semaine-98,"Lipsheim Centre",0,1187861
62-914,21SEPPVSAF-KEOREG-Semaine-98,15854079-21SEPPVSAF-KEOREG-Semaine-98,"Lipsheim Centre",0,1187862
62-914,21SEPPVSAF-KEOREG-Semaine-98,15854080-21SEPPVSAF-KEOREG-Semaine-98,"Lipsheim Centre",0,1187861
62-914,21SEPPVSAF-KEOREG-Semaine-98,15854081-21SEPPVSAF-KEOREG-Semaine-98,"Lipsheim Centre",0,1187861
62-914,21SEPPVSAF-KEOREG-Semaine-98,15854082-21SEPPVSAF-KEOREG-Semaine-98,"Lipsheim Centre",0,1187862
62-914,21SEPPVSAF-KEOREG-Semaine-98,15854083-21SEPPVSAF-KEOREG-Semaine-98,"Geispolsheim Gare",1,1187861
62-914,21SEPPVSAF-KEOREG-Semaine-98,15854084-21SEPPVSAF-KEOREG-Semaine-98,"Geispolsheim Gare",1,1187862
62-914,21SEPPVSAF-KEOREG-Semaine-98,15854085-21SEPPVSAF-KEOREG-Semaine-98,"Geispolsheim Gare",1,1187864
62-914,21SEPPVSAF-KEOREG-Semaine-98,15854086-21SEPPVSAF-KEOREG-Semaine-98,"Lipsheim Centre",0,1187861
62-914,21SEPPVSAF-KEOREG-Semaine-98,15854087-21SEPPVSAF-KEOREG-Semaine-98,"Lipsheim Centre",0,1187862
62-914,21SEPPVSAF-KEOREG-Semaine-98,15854088-21SEPPVSAF-KEOREG-Semaine-98,"Geispolsheim Gare",1,1187861
62-914,21SEPPVSAF-KEOREG-Semaine-98,15854089-21SEPPVSAF-KEOREG-Semaine-98,"Lipsheim Centre",0,1187864
62-914,21SEPPVSAF-KEOREG-Semaine-98,15854090-21SEPPVSAF-KEOREG-Semaine-98,"Geispolsheim Gare",1,1187861
62-914,21SEPPVSAF-KEOREG-Semaine-98,15854091-21SEPPVSAF-KEOREG-Semaine-98,"Graffenstaden Digue",0,1187862
62-914,21SEPPVSAF-KEOREG-Semaine-98,15854092-21SEPPVSAF-KEOREG-Semaine-98,"Lipsheim Centre",0,1187864
62-914,21SEPPVSAF-KEOREG-Semaine-98,15854093-21SEPPVSAF-KEOREG-Semaine-98,"Lipsheim Centre",0,1187863
62-914,21SEPPVSAF-KEOREG-Semaine-98,15854094-21SEPPVSAF-KEOREG-Semaine-98,"Geispolsheim Gare",1,1187861
62-914,21SEPPVSAF-KEOREG-Semaine-98,15854095-21SEPPVSAF-KEOREG-Semaine-98,"Geispolsheim Gare",1,1187863
62-914,21SEPPVSAF-KEOREG-Semaine-98,15854096-21SEPPVSAF-KEOREG-Semaine-98,"Geispolsheim Gare",1,1187863
62-914,21SEPPVSAF-KEOREG-Semaine-98,15854097-21SEPPVSAF-KEOREG-Semaine-98,"Geispolsheim Gare",1,1187862
62-914,21SEPPVSAF-KEOREG-Semaine-98,15854098-21SEPPVSAF-KEOREG-Semaine-98,"Geispolsheim Gare",1,1187861
62-914,21SEPPVSAF-KEOREG-Semaine-98,15854099-21SEPPVSAF-KEOREG-Semaine-98,"Geispolsheim Gare",1,1187862
62-914,21SEPPVSAF-KEOREG-Semaine-98,15854100-21SEPPVSAF-KEOREG-Semaine-98,"Geispolsheim Gare",1,1187864
62-914,21SEPPVSAF-KEOREG-Semaine-98,15854101-21SEPPVSAF-KEOREG-Semaine-98,"Lipsheim Centre",0,1187864
62-914,21SEPPVSAF-KEOREG-Semaine-98,15854102-21SEPPVSAF-KEOREG-Semaine-98,"Lipsheim Centre",0,1187864
62-914,21SEPPVSAF-KEOREG-Semaine-98,15854103-21SEPPVSAF-KEOREG-Semaine-98,"Lipsheim Centre",0,1187861
62-914,21SEPPVSAF-KEOREG-Semaine-98,15854104-21SEPPVSAF-KEOREG-Semaine-98,"Geispolsheim Gare",1,1187861
62-914,21SEPPVSAF-KEOREG-Semaine-98,15854105-21SEPPVSAF-KEOREG-Semaine-98,"Geispolsheim Gare",1,1187862
62-914,21SEPPVSAF-KEOREG-Semaine-98,15854106-21SEPPVSAF-KEOREG-Semaine-98,"Geispolsheim Gare",1,1187862
62-914,21SEPPVSAF-KEOREG-Semaine-98,15854107-21SEPPVSAF-KEOREG-Semaine-98,"Lipsheim Centre",0,1187862
12-1244,21SEPPVSAF-KEOREG-Semaine-98,15854379-21SEPPVSAF-KEOREG-Semaine-98,"Lingolsheim Alouettes",0,1187859
12-1244,21SEPPVSAF-KEOREG-Semaine-98,15854380-21SEPPVSAF-KEOREG-Semaine-98,"Lingolsheim Alouettes",0,1187859
12-1244,21SEPPVSAF-KEOREG-Semaine-98,15854381-21SEPPVSAF-KEOREG-Semaine-98,"Lingolsheim Alouettes",0,1187859
12-1244,21SEPPVSAF-KEOREG-Semaine-98,15854382-21SEPPVSAF-KEOREG-Semaine-98,"Entzheim Ouest",1,1187859
12-1244,21SEPPVSAF-KEOREG-Semaine-98,15854383-21SEPPVSAF-KEOREG-Semaine-98,"Lingolsheim Alouettes",0,1187859
12-1244,21SEPPVSAF-KEOREG-Semaine-98,15854384-21SEPPVSAF-KEOREG-Semaine-98,"Lingolsheim Alouettes",0,1187859
12-1244,21SEPPVSAF-KEOREG-Semaine-98,15854385-21SEPPVSAF-KEOREG-Semaine-98,"Lingolsheim Alouettes",0,1187859
12-1244,21SEPPVSAF-KEOREG-Semaine-98,15854386-21SEPPVSAF-KEOREG-Semaine-98,"Lingolsheim Alouettes",0,1187859
12-1244,21SEPPVSAF-KEOREG-Semaine-98,15854387-21SEPPVSAF-KEOREG-Semaine-98,"Lingolsheim Alouettes",0,1187859
12-1244,21SEPPVSAF-KEOREG-Semaine-98,15854388-21SEPPVSAF-KEOREG-Semaine-98,"Entzheim Ouest",1,1187859
12-1244,21SEPPVSAF-KEOREG-Semaine-98,15854389-21SEPPVSAF-KEOREG-Semaine-98,"Entzheim Ouest",1,1187859
12-1244,21SEPPVSAF-KEOREG-Semaine-98,15854390-21SEPPVSAF-KEOREG-Semaine-98,"Entzheim Ouest",1,1187859
12-1244,21SEPPVSAF-KEOREG-Semaine-98,15854391-21SEPPVSAF-KEOREG-Semaine-98,"Entzheim Ouest",1,1187859
12-1244,21SEPPVSAF-KEOREG-Semaine-98,15854392-21SEPPVSAF-KEOREG-Semaine-98,"Entzheim Ouest",1,1187859
12-1244,21SEPPVSAF-KEOREG-Semaine-98,15854393-21SEPPVSAF-KEOREG-Semaine-98,"Entzheim Ouest",1,1187859
12-1244,21SEPPVSAF-KEOREG-Semaine-98,15854394-21SEPPVSAF-KEOREG-Semaine-98,"Entzheim Ouest",1,1187859
12-1244,21SEPPVSAF-KEOREG-Semaine-98,15854395-21SEPPVSAF-KEOREG-Semaine-98,"Entzheim Ouest",1,1187859
12-1244,21SEPPVSAF-KEOREG-Semaine-98,15854396-21SEPPVSAF-KEOREG-Semaine-98,"Entzheim Ouest",1,1187859
12-1244,21SEPPVSAF-KEOREG-Semaine-98,15854397-21SEPPVSAF-KEOREG-Semaine-98,"Entzheim Ouest",1,1187859
12-1244,21SEPPVSAF-KEOREG-Semaine-98,15854398-21SEPPVSAF-KEOREG-Semaine-98,"Entzheim Ouest",1,1187859
12-1244,21SEPPVSAF-KEOREG-Semaine-98,15854399-21SEPPVSAF-KEOREG-Semaine-98,"Entzheim Ouest",1,1187859
12-1244,21SEPPVSAF-KEOREG-Semaine-98,15854400-21SEPPVSAF-KEOREG-Semaine-98,"Entzheim Ouest",1,1187859
12-1244,21SEPPVSAF-KEOREG-Semaine-98,15854401-21SEPPVSAF-KEOREG-Semaine-98,"Entzheim Ouest",1,1187859
12-1244,21SEPPVSAF-KEOREG-Semaine-98,15854402-21SEPPVSAF-KEOREG-Semaine-98,"Entzheim Ouest",1,1187859
12-1244,21SEPPVSAF-KEOREG-Semaine-98,15854403-21SEPPVSAF-KEOREG-Semaine-98,"Entzheim Ouest",1,1187859
12-1244,21SEPPVSAF-KEOREG-Semaine-98,15854404-21SEPPVSAF-KEOREG-Semaine-98,"Entzheim Ouest",1,1187859
12-1244,21SEPPVSAF-KEOREG-Semaine-98,15854405-21SEPPVSAF-KEOREG-Semaine-98,"Entzheim Ouest",1,1187859
12-1244,21SEPPVSAF-KEOREG-Semaine-98,15854406-21SEPPVSAF-KEOREG-Semaine-98,"Entzheim Ouest",1,1187859
12-1244,21SEPPVSAF-KEOREG-Semaine-98,15854407-21SEPPVSAF-KEOREG-Semaine-98,"Entzheim Ouest",1,1187859
12-1244,21SEPPVSAF-KEOREG-Semaine-98,15854408-21SEPPVSAF-KEOREG-Semaine-98,"Lingolsheim Alouettes",0,1187859
12-1244,21SEPPVSAF-KEOREG-Semaine-98,15854409-21SEPPVSAF-KEOREG-Semaine-98,"Lingolsheim Alouettes",0,1187859
12-1244,21SEPPVSAF-KEOREG-Semaine-98,15854410-21SEPPVSAF-KEOREG-Semaine-98,"Lingolsheim Alouettes",0,1187859
12-1244,21SEPPVSAF-KEOREG-Semaine-98,15854411-21SEPPVSAF-KEOREG-Semaine-98,"Lingolsheim Alouettes",0,1187859
12-1244,21SEPPVSAF-KEOREG-Semaine-98,15854412-21SEPPVSAF-KEOREG-Semaine-98,"Lingolsheim Alouettes",0,1187859
12-1244,21SEPPVSAF-KEOREG-Semaine-98,15854413-21SEPPVSAF-KEOREG-Semaine-98,"Lingolsheim Alouettes",0,1187859
12-1244,21SEPPVSAF-KEOREG-Semaine-98,15854414-21SEPPVSAF-KEOREG-Semaine-98,"Lingolsheim Alouettes",0,1187859
12-1244,21SEPPVSAF-KEOREG-Semaine-98,15854415-21SEPPVSAF-KEOREG-Semaine-98,"Lingolsheim Alouettes",0,1187859
12-1244,21SEPPVSAF-KEOREG-Semaine-98,15854416-21SEPPVSAF-KEOREG-Semaine-98,"Lingolsheim Alouettes",0,1187859
12-1244,21SEPPVSAF-KEOREG-Semaine-98,15854417-21SEPPVSAF-KEOREG-Semaine-98,"Lingolsheim Alouettes",0,1187859
12-1244,21SEPPVSAF-KEOREG-Semaine-98,15854418-21SEPPVSAF-KEOREG-Semaine-98,"Lingolsheim Alouettes",0,1187859
12-1244,21SEPPVSAF-KEOREG-Semaine-98,15854419-21SEPPVSAF-KEOREG-Semaine-98,"Lingolsheim Alouettes",0,1187859
12-1244,21SEPPVSAF-KEOREG-Semaine-98,15854420-21SEPPVSAF-KEOREG-Semaine-98,"Lingolsheim Alouettes",0,1187859
12-1244,21SEPPVSAF-KEOREG-Semaine-98,15854421-21SEPPVSAF-KEOREG-Semaine-98,"Lingolsheim Alouettes",0,1187859
12-1244,21SEPPVSAF-KEOREG-Semaine-98,15854422-21SEPPVSAF-KEOREG-Semaine-98,"Entzheim Ouest",1,1187859
12-1244,21SEPPVSAF-KEOREG-Semaine-98,15854423-21SEPPVSAF-KEOREG-Semaine-98,"Lingolsheim Alouettes",0,1187859
22-1244,21SEPPVSAF-KEOREG-Semaine-98,15895901-21SEPPVSAF-KEOREG-Semaine-98,"Lingolsheim Alouettes",0,1187840
22-1244,21SEPPVSAF-KEOREG-Semaine-98,15895902-21SEPPVSAF-KEOREG-Semaine-98,"Holtzheim Ouest",1,1187840
22-1244,21SEPPVSAF-KEOREG-Semaine-98,15895903-21SEPPVSAF-KEOREG-Semaine-98,"Holtzheim Ouest",1,1187840
22-1244,21SEPPVSAF-KEOREG-Semaine-98,15895904-21SEPPVSAF-KEOREG-Semaine-98,"Lingolsheim Alouettes",0,1187840
22-1244,21SEPPVSAF-KEOREG-Semaine-98,15895905-21SEPPVSAF-KEOREG-Semaine-98,"Lingolsheim Alouettes",0,1187840
22-1244,21SEPPVSAF-KEOREG-Semaine-98,15895906-21SEPPVSAF-KEOREG-Semaine-98,"Lingolsheim Alouettes",0,1187840
22-1244,21SEPPVSAF-KEOREG-Semaine-98,15895907-21SEPPVSAF-KEOREG-Semaine-98,"Lingolsheim Alouettes",0,1187868
22-1244,21SEPPVSAF-KEOREG-Semaine-98,15895908-21SEPPVSAF-KEOREG-Semaine-98,"Lingolsheim Alouettes",0,1187840
22-1244,21SEPPVSAF-KEOREG-Semaine-98,15895909-21SEPPVSAF-KEOREG-Semaine-98,"Lingolsheim Alouettes",0,1187840
22-1244,21SEPPVSAF-KEOREG-Semaine-98,15895910-21SEPPVSAF-KEOREG-Semaine-98,"Holtzheim Ouest",1,1187840
22-1244,21SEPPVSAF-KEOREG-Semaine-98,15895911-21SEPPVSAF-KEOREG-Semaine-98,"Holtzheim Ouest",1,1187840
22-1244,21SEPPVSAF-KEOREG-Semaine-98,15895912-21SEPPVSAF-KEOREG-Semaine-98,"Holtzheim Ouest",1,1187840
22-1244,21SEPPVSAF-KEOREG-Semaine-98,15895913-21SEPPVSAF-KEOREG-Semaine-98,"Holtzheim Ouest",1,1187840
22-1244,21SEPPVSAF-KEOREG-Semaine-98,15895914-21SEPPVSAF-KEOREG-Semaine-98,"Holtzheim Ouest",1,1187840
22-1244,21SEPPVSAF-KEOREG-Semaine-98,15895915-21SEPPVSAF-KEOREG-Semaine-98,"Lingolsheim Alouettes",0,1187840
22-1244,21SEPPVSAF-KEOREG-Semaine-98,15895916-21SEPPVSAF-KEOREG-Semaine-98,"Holtzheim Ouest",1,1187840
22-1244,21SEPPVSAF-KEOREG-Semaine-98,15895917-21SEPPVSAF-KEOREG-Semaine-98,"Holtzheim Ouest",1,1187840
22-1244,21SEPPVSAF-KEOREG-Semaine-98,15895918-21SEPPVSAF-KEOREG-Semaine-98,"Holtzheim Ouest",1,1187840
22-1244,21SEPPVSAF-KEOREG-Semaine-98,15895919-21SEPPVSAF-KEOREG-Semaine-98,"Holtzheim Ouest",1,1187840
22-1244,21SEPPVSAF-KEOREG-Semaine-98,15895920-21SEPPVSAF-KEOREG-Semaine-98,"Holtzheim Ouest",1,1187840
22-1244,21SEPPVSAF-KEOREG-Semaine-98,15895921-21SEPPVSAF-KEOREG-Semaine-98,"Holtzheim Ouest",1,1187840
22-1244,21SEPPVSAF-KEOREG-Semaine-98,15895922-21SEPPVSAF-KEOREG-Semaine-98,"Holtzheim Ouest",1,1187840
22-1244,21SEPPVSAF-KEOREG-Semaine-98,15895923-21SEPPVSAF-KEOREG-Semaine-98,"Holtzheim Ouest",1,1187840
22-1244,21SEPPVSAF-KEOREG-Semaine-98,15895924-21SEPPVSAF-KEOREG-Semaine-98,"Holtzheim Ouest",1,1187840
22-1244,21SEPPVSAF-KEOREG-Semaine-98,15895925-21SEPPVSAF-KEOREG-Semaine-98,"Holtzheim Ouest",1,1187840
22-1244,21SEPPVSAF-KEOREG-Semaine-98,15895926-21SEPPVSAF-KEOREG-Semaine-98,"Holtzheim Ouest",1,1187840
22-1244,21SEPPVSAF-KEOREG-Semaine-98,15895927-21SEPPVSAF-KEOREG-Semaine-98,"Holtzheim Ouest",1,1187840
22-1244,21SEPPVSAF-KEOREG-Semaine-98,15895928-21SEPPVSAF-KEOREG-Semaine-98,"Holtzheim Ouest",1,1187840
22-1244,21SEPPVSAF-KEOREG-Semaine-98,15895929-21SEPPVSAF-KEOREG-Semaine-98,"Holtzheim Ouest",1,1187840
22-1244,21SEPPVSAF-KEOREG-Semaine-98,15895930-21SEPPVSAF-KEOREG-Semaine-98,"Lingolsheim Alouettes",0,1187840
22-1244,21SEPPVSAF-KEOREG-Semaine-98,15895931-21SEPPVSAF-KEOREG-Semaine-98,"Lingolsheim Alouettes",0,1187840
22-1244,21SEPPVSAF-KEOREG-Semaine-98,15895932-21SEPPVSAF-KEOREG-Semaine-98,"Lingolsheim Alouettes",0,1187840
22-1244,21SEPPVSAF-KEOREG-Semaine-98,15895933-21SEPPVSAF-KEOREG-Semaine-98,"Lingolsheim Alouettes",0,1187840
22-1244,21SEPPVSAF-KEOREG-Semaine-98,15895934-21SEPPVSAF-KEOREG-Semaine-98,"Lingolsheim Alouettes",0,1187840
22-1244,21SEPPVSAF-KEOREG-Semaine-98,15895935-21SEPPVSAF-KEOREG-Semaine-98,"Lingolsheim Alouettes",0,1187840
22-1244,21SEPPVSAF-KEOREG-Semaine-98,15895936-21SEPPVSAF-KEOREG-Semaine-98,"Lingolsheim Alouettes",0,1187840
22-1244,21SEPPVSAF-KEOREG-Semaine-98,15895937-21SEPPVSAF-KEOREG-Semaine-98,"Lingolsheim Alouettes",0,1187840
22-1244,21SEPPVSAF-KEOREG-Semaine-98,15895938-21SEPPVSAF-KEOREG-Semaine-98,"Lingolsheim Alouettes",0,1187840
22-1244,21SEPPVSAF-KEOREG-Semaine-98,15895939-21SEPPVSAF-KEOREG-Semaine-98,"Lingolsheim Alouettes",0,1187840
22-1244,21SEPPVSAF-KEOREG-Semaine-98,15895940-21SEPPVSAF-KEOREG-Semaine-98,"Lingolsheim Alouettes",0,1187840
22-1244,21SEPPVSAF-KEOREG-Semaine-98,15895941-21SEPPVSAF-KEOREG-Semaine-98,"Lingolsheim Alouettes",0,1187840
22-1244,21SEPPVSAF-KEOREG-Semaine-98,15895942-21SEPPVSAF-KEOREG-Semaine-98,"Lingolsheim Alouettes",0,1187840
22-1244,21SEPPVSAF-KEOREG-Semaine-98,15895943-21SEPPVSAF-KEOREG-Semaine-98,"Lingolsheim Alouettes",0,1187840
22-1244,21SEPPVSAF-KEOREG-Semaine-98,15895944-21SEPPVSAF-KEOREG-Semaine-98,"Holtzheim Ouest",1,1187840
22-1244,21SEPPVSAF-KEOREG-Semaine-98,15895945-21SEPPVSAF-KEOREG-Semaine-98,"Lingolsheim Alouettes",0,1187840
22-1244,21SEPPVSAF-KEOREG-Semaine-98,15895946-21SEPPVSAF-KEOREG-Semaine-98,"Lingolsheim Alouettes",0,1187840
22-1244,21SEPPVSAF-KEOREG-Semaine-98,15895947-21SEPPVSAF-KEOREG-Semaine-98,"Holtzheim Ouest",1,1187868
27-1281,21SEPPVSAF-KEOREG-Semaine-98,16950381-21SEPPVSAF-KEOREG-Semaine-98,"Port Autonome Sud",1,1187855
27-1281,21SEPPVSAF-KEOREG-Semaine-98,16950384-21SEPPVSAF-KEOREG-Semaine-98,"Port Autonome Sud",1,1187856
27-1281,21SEPPVSAF-KEOREG-Semaine-98,16950385-21SEPPVSAF-KEOREG-Semaine-98,"Baggersee",0,1187855
27-1281,21SEPPVSAF-KEOREG-Semaine-98,16950386-21SEPPVSAF-KEOREG-Semaine-98,"Baggersee",0,1187853
27-1281,21SEPPVSAF-KEOREG-Semaine-98,16950387-21SEPPVSAF-KEOREG-Semaine-98,"Port Autonome Sud",1,1187856
27-1281,21SEPPVSAF-KEOREG-Semaine-98,16950388-21SEPPVSAF-KEOREG-Semaine-98,"Baggersee",0,1187856
27-1281,21SEPPVSAF-KEOREG-Semaine-98,16950389-21SEPPVSAF-KEOREG-Semaine-98,"Baggersee",0,1187856
27-1281,21SEPPVSAF-KEOREG-Semaine-98,16950393-21SEPPVSAF-KEOREG-Semaine-98,"Baggersee",0,1187855
27-1281,21SEPPVSAF-KEOREG-Semaine-98,16950394-21SEPPVSAF-KEOREG-Semaine-98,"Baggersee",0,1187856
27-1281,21SEPPVSAF-KEOREG-Semaine-98,16950395-21SEPPVSAF-KEOREG-Semaine-98,"Baggersee",0,1187855
27-1281,21SEPPVSAF-KEOREG-Semaine-98,16950397-21SEPPVSAF-KEOREG-Semaine-98,"Baggersee",0,1187856
27-1281,21SEPPVSAF-KEOREG-Semaine-98,16950399-21SEPPVSAF-KEOREG-Semaine-98,"Baggersee",0,1187855
27-1281,21SEPPVSAF-KEOREG-Semaine-98,16950400-21SEPPVSAF-KEOREG-Semaine-98,"Baggersee",0,1187856
27-1281,21SEPPVSAF-KEOREG-Semaine-98,16950401-21SEPPVSAF-KEOREG-Semaine-98,"Baggersee",0,1187855
27-1281,21SEPPVSAF-KEOREG-Semaine-98,16950402-21SEPPVSAF-KEOREG-Semaine-98,"Baggersee",0,1187855
27-1281,21SEPPVSAF-KEOREG-Semaine-98,16950404-21SEPPVSAF-KEOREG-Semaine-98,"Baggersee",0,1187856
27-1281,21SEPPVSAF-KEOREG-Semaine-98,16950406-21SEPPVSAF-KEOREG-Semaine-98,"Baggersee",0,1187855
27-1281,21SEPPVSAF-KEOREG-Semaine-98,16950407-21SEPPVSAF-KEOREG-Semaine-98,"Baggersee",0,1187854
27-1281,21SEPPVSAF-KEOREG-Semaine-98,16950408-21SEPPVSAF-KEOREG-Semaine-98,"Baggersee",0,1187856
27-1281,21SEPPVSAF-KEOREG-Semaine-98,16950410-21SEPPVSAF-KEOREG-Semaine-98,"Baggersee",0,1187854
27-1281,21SEPPVSAF-KEOREG-Semaine-98,16950412-21SEPPVSAF-KEOREG-Semaine-98,"Baggersee",0,1187856
27-1281,21SEPPVSAF-KEOREG-Semaine-98,16950415-21SEPPVSAF-KEOREG-Semaine-98,"Port Autonome Sud",1,1187855
27-1281,21SEPPVSAF-KEOREG-Semaine-98,16950416-21SEPPVSAF-KEOREG-Semaine-98,"Port Autonome Sud",1,1187855
27-1281,21SEPPVSAF-KEOREG-Semaine-98,16950418-21SEPPVSAF-KEOREG-Semaine-98,"Port Autonome Sud",1,1187856
27-1281,21SEPPVSAF-KEOREG-Semaine-98,16950420-21SEPPVSAF-KEOREG-Semaine-98,"Port Autonome Sud",1,1187855
27-1281,21SEPPVSAF-KEOREG-Semaine-98,16950421-21SEPPVSAF-KEOREG-Semaine-98,"Port Autonome Sud",1,1187856
27-1281,21SEPPVSAF-KEOREG-Semaine-98,16950422-21SEPPVSAF-KEOREG-Semaine-98,"Port Autonome Sud",1,1187854
27-1281,21SEPPVSAF-KEOREG-Semaine-98,16950424-21SEPPVSAF-KEOREG-Semaine-98,"Port Autonome Sud",1,1187855
